id,tipo_vivienda,metros_cuadrados,habitaciones,baños,antiguedad_vivienda,aislamiento,eficiencia_construccion,paneles_solares,cantidad_personas,trabajo_remoto,horas_en_casa,ingreso_mensual,aires_acondicionados,heladeras,televisores,computadoras,lavadoras,secadoras,cantidad_equipos,calefaccion,tipo_calefaccion,tipo_iluminacion,electrodomesticos_eficientes,factor_estacional,temperatura_media,consumo_kwh,uso_horario_pico,horas_alto_consumo,tarifa_kwh,costo_estimado,energy_efficiency_score,categoria
1733,Departamento,61.4,1,2,29.0,Excellent,A,True,1,False,11.9,2092.5,0,1,1,3,1,0,6,True,Eléctrica,LED,61.9,Invierno,9.7,120.53,True,21,0.75,90.39750000000001,99.8,Efficient
1734,Casa,167.0,2,2,,Good,A,False,3,False,9.5,4907.32,5,1,1,2,1,1,11,True,Gas,Incandescente,,Primavera,17.4,688.95,True,19,0.75,516.7125000000001,37.8,Moderate
1735,Pequeño Comercio,104.1,4,3,49.0,Poor,C,False,6,False,15.5,1409.19,1,2,3,2,0,0,8,False,Ninguna,Mixta,63.1,Otoño,17.2,503.52,True,19,0.75,377.64,18.8,Inefficient
1736,Casa,106.4,2,1,32.0,Poor,B,True,2,False,12.9,1136.27,1,1,2,0,1,0,5,True,Gas,LED,61.8,Primavera,18.1,146.59,True,23,0.75,109.9425,50.5,Moderate
1737,Casa,155.0,6,5,,Good,C,False,3,True,18.5,815.17,0,1,1,2,1,1,6,True,Eléctrica,Mixta,94.1,Primavera,19.4,505.8,True,19,0.75,379.35,50.3,Moderate
1738,Casa,214.8,8,5,18.0,Excellent,B,False,5,True,20.4,2269.78,2,1,6,3,1,1,14,False,Ninguna,Mixta,62.2,Otoño,18.5,952.05,True,17,0.75,714.0374999999999,55.0,Efficient
1739,Departamento,43.7,1,1,42.0,Good,D,False,1,False,11.0,319.18,1,1,0,1,1,0,4,True,Gas,Mixta,62.3,Primavera,20.9,172.83,True,21,0.75,129.6225,41.5,Moderate
1740,Casa,148.7,2,3,13.0,Poor,C,False,3,False,12.6,1933.15,0,1,3,2,1,0,7,True,Eléctrica,LED,76.3,Verano,31.3,297.74,True,17,0.75,223.305,45.3,Moderate
1741,Departamento,95.8,2,2,43.0,Poor,B,False,2,False,10.5,,0,1,4,0,1,0,6,True,Gas,LED,60.1,Invierno,10.8,148.16,True,19,0.75,111.12,46.8,Moderate
1742,Departamento,59.1,5,1,23.0,Average,E,False,6,False,14.6,1025.4,1,1,4,8,1,0,15,False,Ninguna,Incandescente,53.2,Otoño,15.0,825.18,True,20,0.75,618.885,27.5,Moderate
1743,Casa,183.2,3,1,17.0,Good,B,False,3,False,17.1,6841.37,4,1,1,3,1,0,10,True,Losa Radiante,LED,83.5,Invierno,11.6,489.52,True,21,0.75,367.14,61.0,Efficient
1744,Departamento,58.4,1,1,29.0,Poor,B,False,1,True,19.0,893.36,0,1,1,1,1,0,4,True,Eléctrica,Mixta,67.9,Verano,30.4,1513.168542800404,True,18,0.75,1134.8764071003031,14.8,Inefficient
1745,Departamento,102.4,4,3,11.0,Poor,A,False,4,False,15.9,,1,1,1,5,1,0,9,True,Eléctrica,LED,70.7,Otoño,19.5,389.86,True,20,0.75,292.395,54.3,Efficient
1746,Casa,127.4,8,5,52.0,Average,E,False,7,False,8.8,2634.32,1,1,1,5,1,0,9,True,Gas,Mixta,62.0,Invierno,7.7,392.87,True,21,0.75,294.65250000000003,29.4,Moderate
1747,Departamento,40.9,1,1,25.0,Excellent,E,False,1,True,21.8,463.9,1,1,0,1,1,0,4,True,Eléctrica,LED,79.1,Primavera,18.6,188.98,True,19,0.75,141.73499999999999,60.8,Efficient
1748,Departamento,86.2,1,1,19.0,Good,C,False,1,False,15.8,1750.83,0,1,1,0,1,0,3,False,Ninguna,LED,85.8,Primavera,20.9,193.87,True,17,0.75,145.4025,51.5,Moderate
1749,Departamento,46.9,3,3,,Good,E,False,4,True,15.8,1256.53,0,1,1,5,1,0,8,True,Gas,Mixta,84.0,Primavera,19.6,485.41,True,20,0.75,364.0575,36.1,Moderate
1750,Departamento,63.0,3,3,16.0,Excellent,B,False,4,False,14.4,1033.92,2,1,0,3,1,0,7,True,Eléctrica,Mixta,76.1,Primavera,19.9,343.91,True,14,0.75,257.9325,69.8,Efficient
1751,Departamento,73.6,1,1,29.0,Excellent,E,False,3,True,16.3,1302.72,1,1,5,2,1,0,10,True,Eléctrica,Mixta,75.3,Otoño,15.3,619.41,True,23,0.75,464.5575,42.2,Moderate
1752,Departamento,110.3,3,2,60.0,Average,D,False,4,False,9.9,2219.29,3,2,2,4,1,1,13,True,Gas,Incandescente,37.8,Primavera,18.8,677.01,True,18,0.75,507.7575,23.0,Inefficient
1753,Departamento,38.1,1,3,68.0,Average,D,False,2,False,13.2,354.06,0,1,1,1,1,0,4,True,Gas,Incandescente,60.9,Verano,24.5,402.68,True,22,0.75,302.01,22.4,Inefficient
1754,Departamento,56.1,1,3,19.0,Excellent,D,False,1,False,8.0,1098.1,4,1,0,3,1,0,9,True,Eléctrica,LED,64.0,Invierno,8.2,202.64,True,19,0.75,151.98,52.4,Moderate
1755,Departamento,51.9,1,1,25.0,Average,C,False,1,True,22.9,1428.76,1,1,0,1,1,0,4,True,Eléctrica,LED,65.2,Verano,27.9,454.5,True,17,0.75,340.875,7.8,Inefficient
1756,Departamento,35.0,2,3,70.0,Poor,E,False,1,False,14.0,479.59,0,1,0,0,1,0,2,True,Gas,Incandescente,60.1,Verano,29.9,313.46,True,18,0.75,235.09499999999997,0.0,Inefficient
1757,Casa,145.6,4,1,28.0,Good,B,False,3,True,21.2,2824.61,2,1,1,4,1,1,10,False,Ninguna,LED,86.1,Primavera,17.0,667.91,True,17,0.75,500.9325,58.2,Efficient
1758,Departamento,81.5,3,3,6.0,Excellent,D,False,1,True,24.0,937.43,0,1,2,1,1,0,5,True,Eléctrica,LED,83.0,Invierno,4.3,456.96,True,19,0.75,342.71999999999997,32.4,Moderate
1759,Pequeño Comercio,46.6,2,1,39.0,Excellent,B,False,4,False,15.4,1394.97,0,2,4,4,0,0,10,False,Ninguna,Mixta,64.7,Otoño,16.6,612.18,True,19,0.75,459.135,56.8,Efficient
1760,Casa,96.1,3,3,51.0,Poor,B,False,3,False,18.7,2956.42,0,1,3,0,1,1,6,True,Gas,Mixta,68.8,Verano,27.0,371.38,True,21,0.75,278.53499999999997,41.4,Moderate
1761,Departamento,103.6,3,3,48.0,Good,E,False,4,False,10.2,4224.61,3,1,3,5,1,0,13,True,Gas,Mixta,66.5,Verano,31.4,625.78,True,18,0.75,469.335,34.7,Moderate
1762,Departamento,68.4,6,1,9.0,Good,C,False,2,False,8.5,657.28,0,1,0,3,1,0,5,False,Ninguna,Mixta,88.9,Verano,27.1,176.19,True,23,0.75,132.14249999999998,55.6,Efficient
1763,Casa,68.0,4,4,27.0,Poor,A,False,4,False,8.0,3093.45,1,1,4,7,1,1,15,False,Ninguna,Incandescente,72.1,Verano,28.0,465.23,True,16,0.75,348.9225,36.3,Moderate
1764,Casa,56.7,1,1,35.0,Poor,E,False,1,True,21.1,2151.89,0,1,1,2,1,0,5,True,Gas,Mixta,65.8,Otoño,14.8,497.3,True,14,0.75,372.975,0.0,Inefficient
1765,Departamento,96.3,2,2,28.0,Excellent,B,False,1,False,11.2,731.92,1,1,2,1,1,0,6,False,Ninguna,Incandescente,78.2,Primavera,20.1,426.5,True,18,0.75,319.875,41.2,Moderate
1766,Casa,152.3,2,3,28.0,Average,B,False,3,False,9.4,3739.26,5,1,7,0,1,1,15,True,Eléctrica,LED,79.6,Otoño,15.6,247.24,True,21,0.75,185.43,54.5,Efficient
1767,Casa,69.3,4,2,1.0,Good,A,False,4,False,13.3,448.75,1,2,1,2,1,0,7,True,Eléctrica,LED,76.6,Primavera,21.2,357.14,True,17,0.75,267.855,71.4,Efficient
1768,Casa,114.7,1,1,10.0,Good,B,False,1,False,9.0,3903.22,3,1,3,0,1,0,8,True,Eléctrica,Mixta,57.5,Invierno,7.3,308.11,True,18,0.75,231.0825,37.2,Moderate
1769,Departamento,103.0,1,1,59.0,Poor,D,False,2,False,10.8,2845.67,0,1,1,1,1,0,4,True,Gas,LED,55.8,Primavera,16.6,215.44,True,19,0.75,161.57999999999998,25.6,Moderate
1770,Departamento,59.2,1,1,24.0,Poor,B,False,1,False,14.2,535.48,0,1,1,2,1,0,5,True,Eléctrica,LED,78.7,Primavera,20.6,182.66,True,19,0.75,136.995,49.7,Moderate
1771,Casa,244.6,7,5,47.0,Poor,D,False,5,True,18.8,5078.29,2,1,2,6,1,0,12,True,Gas,LED,71.7,Primavera,23.8,905.15,True,19,0.75,678.8625,20.2,Inefficient
1772,Casa,65.1,1,1,2.0,Excellent,A,False,3,True,20.1,950.37,0,1,1,6,1,0,9,True,Eléctrica,Mixta,58.1,Primavera,19.7,826.96,True,21,0.75,620.22,58.9,Efficient
1773,Casa,190.9,5,3,27.0,Excellent,D,False,4,False,9.3,855.49,4,2,1,3,1,0,11,True,Eléctrica,Mixta,45.9,Otoño,9.7,384.47,True,20,0.75,288.3525,51.0,Moderate
1774,Departamento,773.094832911889,4,1,25.0,Excellent,A,False,4,False,14.4,319.0,1,2,1,4,1,0,9,True,Eléctrica,Mixta,51.2,Invierno,8.0,652.28,True,14,0.75,489.21,57.7,Efficient
1775,Departamento,83.4,1,1,58.0,Poor,C,False,2,False,,1728.48,0,1,1,2,1,0,5,True,Gas,Mixta,46.9,Invierno,9.7,200.63,True,19,0.75,150.4725,21.9,Inefficient
1776,Departamento,45.6,3,1,23.0,Poor,B,False,3,True,18.0,672.92,0,1,1,6,1,0,9,False,Ninguna,Mixta,76.0,Verano,30.3,543.4,True,19,0.75,407.54999999999995,28.5,Moderate
1777,Departamento,78.0,1,1,31.0,Good,E,False,1,False,12.7,2922.36,2,1,1,0,1,0,5,False,Ninguna,Mixta,72.2,Otoño,16.3,1305.9235699660246,True,17,0.75,979.4426774745184,28.2,Moderate
1779,Departamento,40.9,1,2,14.0,Good,A,False,1,True,17.0,708.82,0,1,0,3,1,0,5,True,Eléctrica,Mixta,83.0,Verano,28.4,223.41,True,17,0.75,167.5575,47.1,Moderate
1780,Departamento,68.3,2,3,6.0,Good,B,False,2,False,11.3,668.73,0,2,0,1,1,0,4,False,Ninguna,LED,79.8,Verano,25.0,195.46,True,17,0.75,146.595,63.6,Efficient
1781,Departamento,77.9,3,3,28.0,Average,A,False,4,True,19.3,1625.41,1,2,1,2,1,0,7,True,Eléctrica,LED,58.9,Verano,27.5,755.39,True,17,0.75,566.5425,53.8,Efficient
1782,Departamento,48.2,1,1,39.0,Excellent,C,False,1,True,20.0,1760.28,0,1,0,3,1,0,5,False,Ninguna,Incandescente,58.2,Otoño,21.7,669.52,True,20,0.75,502.14,33.3,Moderate
1783,Departamento,67.7,2,2,47.0,Average,B,False,2,False,10.2,916.82,0,2,0,1,1,0,4,True,Gas,Mixta,62.9,Invierno,11.6,171.26,True,18,0.75,128.445,52.5,Moderate
1784,Departamento,102.6,4,4,23.0,Excellent,C,False,6,True,24.0,1312.01,1,1,5,4,1,0,12,True,Eléctrica,Mixta,82.4,Otoño,11.2,1048.3,True,21,0.75,786.2249999999999,64.4,Efficient
1786,Casa,120.0,3,2,27.0,Excellent,B,False,1,False,12.5,1153.14,0,1,2,1,1,0,5,True,Eléctrica,Incandescente,68.9,Primavera,14.3,439.54,True,21,0.75,329.65500000000003,36.2,Moderate
1787,Casa,68.6,1,1,55.0,Average,E,False,1,False,15.5,1591.51,0,1,1,0,1,0,3,True,Gas,Mixta,36.7,Invierno,8.9,283.26,True,19,0.75,212.445,12.4,Inefficient
1788,Pequeño Comercio,96.0,2,2,30.0,Good,B,False,2,False,10.3,1531.67,0,2,1,2,0,0,5,False,Ninguna,Mixta,63.7,Invierno,5.9,251.42,True,20,0.75,188.565,55.0,Efficient
1789,Casa,109.9,7,2,14.0,Good,B,False,4,False,9.7,3057.58,3,1,4,2,1,1,12,True,Eléctrica,Mixta,89.5,Verano,31.1,634.27,True,22,0.75,475.7025,57.1,Efficient
1790,Departamento,118.7,4,1,,Good,E,False,5,False,8.0,1111.35,0,2,3,1,1,0,7,True,Eléctrica,Incandescente,68.2,Otoño,12.5,524.28,True,17,0.75,393.21,31.0,Moderate
1791,Casa,76.6,1,2,15.0,Poor,C,False,3,True,21.2,971.46,1,1,1,4,1,0,8,False,Ninguna,LED,85.8,Invierno,8.6,362.21,True,21,0.75,271.65749999999997,46.7,Moderate
1792,Casa,279.9,8,5,40.0,Poor,B,False,7,False,8.0,3566.14,4,1,2,6,1,0,14,True,Gas,Mixta,44.6,Invierno,12.1,527.99,True,15,0.75,395.9925,25.8,Moderate
1793,Casa,70.6,1,1,34.0,Poor,A,False,6,False,,,0,1,6,5,1,0,13,True,Gas,LED,63.4,Verano,31.2,502.67,True,15,0.75,377.0025,55.1,Efficient
1794,Casa,163.8,4,4,16.0,Good,C,False,1,False,8.0,3222.35,2,1,0,4,1,1,9,True,Eléctrica,LED,72.1,Verano,28.7,216.29,True,18,0.75,162.2175,49.5,Moderate
1795,Departamento,52.7,2,1,50.0,Average,D,False,3,False,15.8,270.7,1,1,4,3,1,0,10,True,Gas,Mixta,47.2,Invierno,5.1,470.84,True,19,0.75,353.13,30.4,Moderate
1796,Casa,147.9,3,1,30.0,Poor,B,False,1,False,15.3,3298.93,1,1,1,0,1,1,5,True,Eléctrica,LED,72.1,Verano,29.6,445.79,True,17,0.75,334.34250000000003,12.2,Inefficient
1797,Casa,62.8,1,3,57.0,Poor,B,False,2,False,9.0,279.65,2,1,3,4,1,0,11,True,Gas,LED,,Verano,27.0,398.43,True,20,0.75,298.8225,39.5,Moderate
1798,Departamento,61.0,2,1,4.0,Good,A,False,1,False,9.0,2030.24,0,1,0,0,1,0,2,True,Eléctrica,LED,83.0,Primavera,16.9,110.06,True,18,0.75,82.545,73.8,Efficient
1799,Casa,86.0,1,1,24.0,Excellent,A,False,1,False,9.1,1473.35,0,1,0,0,1,0,2,True,Eléctrica,Mixta,69.4,Invierno,3.1,150.07,True,20,0.75,112.5525,77.9,Efficient
1800,Departamento,55.9,2,3,13.0,Poor,B,False,3,False,12.0,538.13,0,1,4,3,1,0,9,True,Eléctrica,Mixta,73.2,Primavera,21.7,397.87,True,19,0.75,298.40250000000003,41.5,Moderate
1801,Departamento,62.8,1,1,66.0,Poor,E,False,4,True,18.5,672.8,1,1,4,5,1,0,12,False,Ninguna,Mixta,45.1,Otoño,17.5,605.25,True,18,0.75,453.9375,7.5,Inefficient
1802,Casa,61.7,2,4,14.0,Good,E,False,1,False,10.7,1468.53,1,1,0,0,1,1,4,False,Ninguna,Mixta,58.8,Primavera,21.0,189.87,True,19,0.75,142.4025,35.6,Moderate
1803,Casa,68.1,2,1,7.0,Good,A,False,1,False,,693.79,0,1,0,1,1,0,3,True,Eléctrica,Mixta,67.9,Otoño,18.4,189.59,True,17,0.75,142.1925,47.2,Moderate
1804,Casa,200.4,6,4,6.0,Average,A,True,3,False,14.6,4558.5,2,2,2,3,1,1,11,True,Losa Radiante,LED,74.6,Invierno,6.4,246.94,True,20,0.75,185.20499999999998,75.5,Efficient
1805,Casa,106.4,1,1,11.0,Good,B,False,1,False,9.2,1130.02,0,1,0,1,1,0,3,True,Eléctrica,Incandescente,75.8,Otoño,14.8,200.91,True,16,0.75,150.6825,42.1,Moderate
1806,Casa,138.1,4,4,46.0,Average,A,False,8,False,13.7,2475.41,2,2,6,8,1,1,20,True,Gas,Mixta,59.7,Invierno,5.2,729.61,True,19,0.75,547.2075,51.1,Moderate
1807,Casa,156.4,2,2,48.0,Poor,E,False,1,False,11.4,1010.51,1,1,0,1,1,0,4,True,Gas,Incandescente,44.1,Otoño,14.2,386.42,True,17,0.75,289.815,0.0,Inefficient
1808,Casa,57.0,1,1,30.0,Poor,B,False,3,True,23.6,1376.18,0,1,0,5,1,0,7,True,Eléctrica,LED,,Verano,27.1,399.56,True,18,0.75,299.67,39.6,Moderate
1809,Casa,59.2,2,1,15.0,Excellent,E,False,2,True,17.4,1491.85,0,1,1,1,1,0,4,True,Eléctrica,Mixta,83.0,Invierno,9.3,439.76,True,18,0.75,329.82,51.8,Moderate
1810,Casa,97.2,2,1,21.0,Good,A,True,2,False,8.0,543.18,0,1,1,1,1,0,4,True,Eléctrica,LED,63.6,Verano,27.9,98.39,True,18,0.75,73.7925,83.2,Efficient
1811,Departamento,59.6,1,3,10.0,Good,C,False,1,False,,1009.21,1,1,0,1,1,0,4,True,Eléctrica,LED,76.9,Otoño,11.5,168.09,True,18,0.75,126.0675,60.7,Efficient
1812,Departamento,61.2,1,1,18.0,Good,A,False,1,False,12.0,1274.04,1,1,0,0,1,0,3,True,Eléctrica,Incandescente,75.2,Invierno,4.1,446.3,True,23,0.75,334.725,25.1,Inefficient
1813,Casa,84.4,1,1,31.0,Average,E,False,1,True,24.0,581.27,0,1,1,1,1,0,4,True,Gas,Mixta,73.3,Primavera,20.3,340.07,True,21,0.75,255.0525,19.4,Inefficient
1814,Casa,149.8,3,1,16.0,Good,E,False,1,False,11.4,1453.18,1,1,0,0,1,0,3,False,Ninguna,LED,85.5,Verano,26.6,280.39,True,21,0.75,210.2925,44.7,Moderate
1815,Departamento,69.8,4,3,37.0,Good,D,False,5,False,8.4,1389.81,1,2,2,7,1,0,13,True,Gas,Incandescente,71.6,Verano,26.1,552.88,True,23,0.75,414.65999999999997,48.7,Moderate
1816,Departamento,48.5,1,2,15.0,Excellent,B,False,1,False,13.9,789.8,1,1,0,1,1,0,4,False,Ninguna,Mixta,73.0,Primavera,19.7,199.94,True,20,0.75,149.95499999999998,55.7,Efficient
1817,Pequeño Comercio,83.4,1,1,10.0,Excellent,A,False,1,False,15.8,471.9,1,2,2,0,0,0,5,True,Eléctrica,Incandescente,57.8,Invierno,10.4,617.1,True,18,0.75,462.82500000000005,29.1,Moderate
1818,Departamento,38.3,1,2,67.0,Good,E,False,1,False,10.1,2207.38,2,1,1,0,1,0,5,False,Ninguna,Mixta,46.7,Invierno,7.6,147.97,True,19,0.75,110.97749999999999,38.3,Moderate
1819,Casa,214.7,8,5,37.0,Poor,A,False,6,True,17.1,,1,2,6,6,1,1,17,False,Ninguna,Mixta,49.7,Primavera,15.3,886.97,True,16,0.75,665.2275,39.2,Moderate
1820,Casa,104.2,4,1,14.0,Good,B,False,3,False,12.3,2596.39,0,1,2,3,1,0,7,True,Eléctrica,Incandescente,85.5,Primavera,16.7,388.26,True,15,0.75,291.195,53.4,Efficient
1821,Pequeño Comercio,30.0,1,1,16.0,Poor,B,False,4,False,9.7,359.19,0,2,2,4,0,0,8,False,Ninguna,Incandescente,75.2,Primavera,21.2,507.38,True,17,0.75,380.53499999999997,31.3,Moderate
1822,Casa,93.4,2,1,6.0,Good,A,False,1,False,13.6,1855.73,0,1,1,1,1,0,4,True,Eléctrica,Mixta,79.3,Verano,30.0,157.56,True,18,0.75,118.17,56.8,Efficient
1823,Departamento,76.6,1,1,28.0,Good,C,False,3,False,9.5,782.86,1,2,4,2,1,0,10,True,Eléctrica,LED,55.6,Primavera,15.7,224.75,True,19,0.75,168.5625,52.8,Efficient
1824,Departamento,64.8,2,1,44.0,Good,A,False,1,True,15.0,740.98,0,1,0,2,1,0,4,True,Gas,LED,70.4,Primavera,16.4,217.26,True,17,0.75,162.945,65.1,Efficient
1825,Casa,102.5,3,1,16.0,Good,D,False,2,False,9.3,1199.2,1,1,3,1,1,0,7,True,Eléctrica,LED,78.5,Verano,28.3,247.07,True,20,0.75,185.3025,52.9,Efficient
1826,Pequeño Comercio,108.3,4,2,,Average,B,False,8,False,11.6,889.73,1,3,4,2,0,1,11,True,Eléctrica,LED,57.9,Invierno,8.4,557.45,True,19,0.75,418.08750000000003,47.3,Moderate
1827,Departamento,78.9,3,1,10.0,Good,B,False,2,False,8.0,2961.8,1,1,1,0,1,1,5,True,Eléctrica,LED,59.2,Otoño,11.6,122.02,True,15,0.75,91.515,61.2,Efficient
1828,Casa,78.6,3,3,25.0,Poor,E,True,4,False,19.6,2275.85,0,2,5,6,1,0,14,True,Eléctrica,Incandescente,73.3,Invierno,8.2,932.06,True,19,0.75,699.045,19.9,Inefficient
1829,Casa,97.4,4,1,32.0,Poor,B,True,1,True,19.6,1489.58,0,2,2,1,1,0,6,True,Gas,Mixta,54.5,Invierno,7.2,326.81,True,19,0.75,245.10750000000002,23.9,Inefficient
1830,Departamento,79.2,4,2,19.0,Good,B,False,5,False,10.1,934.28,0,1,2,1,1,0,5,True,Eléctrica,LED,58.1,Invierno,9.2,360.41,True,16,0.75,270.3075,62.8,Efficient
1831,Departamento,83.2,1,1,19.0,Average,E,False,1,True,16.3,1076.5,1,1,4,1,1,0,8,True,Eléctrica,Mixta,73.3,Otoño,17.5,360.09,True,12,0.75,270.0675,8.5,Inefficient
1832,Departamento,94.2,5,4,13.0,Excellent,B,False,4,False,12.4,1775.18,1,1,4,3,1,0,10,False,Ninguna,Mixta,80.9,Verano,26.4,437.5,True,20,0.75,328.125,66.8,Efficient
1833,Casa,103.1,2,1,17.0,Good,B,False,4,True,23.5,2294.35,1,2,2,1,1,1,8,False,Ninguna,Mixta,71.8,Otoño,14.2,662.68,True,18,0.75,497.01,57.8,Efficient
1834,Departamento,46.2,1,1,15.0,Good,B,False,1,True,20.4,800.67,0,1,2,2,1,0,6,True,Eléctrica,LED,82.8,Otoño,14.1,179.17,True,19,0.75,134.3775,68.5,Efficient
1835,Casa,127.4,2,4,21.0,Good,E,False,4,False,10.3,2389.53,1,1,1,3,1,0,7,True,Eléctrica,Mixta,81.6,Verano,24.4,363.41,True,19,0.75,272.5575,46.6,Moderate
1836,Departamento,76.0,4,1,18.0,Good,A,False,3,False,8.6,2272.09,1,2,5,7,1,0,16,True,Eléctrica,Mixta,65.3,Invierno,9.9,382.62,True,21,0.75,286.96500000000003,53.6,Efficient
1837,Departamento,73.7,3,1,65.0,Poor,E,False,3,False,9.2,737.65,0,1,0,2,1,0,4,True,Gas,Mixta,57.1,Verano,27.9,156.22,True,19,0.75,117.16499999999999,20.3,Inefficient
1838,Casa,142.2,3,1,31.0,Good,C,False,2,False,13.0,947.09,0,1,3,3,1,0,8,True,Gas,Mixta,65.6,Invierno,10.9,380.74,True,17,0.75,285.555,45.8,Moderate
1839,Departamento,38.2,1,1,13.0,Good,C,False,4,False,14.0,361.1,0,2,7,2,1,0,12,True,Eléctrica,Mixta,72.6,Invierno,5.6,531.24,True,17,0.75,398.43,52.6,Moderate
1840,Departamento,69.3,1,1,32.0,Poor,E,False,2,False,9.4,1678.34,0,2,2,1,1,1,7,True,Gas,LED,56.4,Otoño,14.4,127.34,True,18,0.75,95.505,32.3,Moderate
1841,Departamento,51.1,1,3,53.0,Average,A,False,1,True,18.1,383.47,0,1,0,1,1,0,3,False,Ninguna,Mixta,42.1,Otoño,14.3,279.22,True,19,0.75,209.41500000000002,33.6,Moderate
1842,Casa,132.0,5,5,24.0,Good,E,False,8,True,24.0,1325.64,0,2,7,7,1,0,17,True,Eléctrica,LED,69.5,Primavera,18.7,1060.09,True,15,0.75,795.0674999999999,52.7,Efficient
1843,Departamento,68.7,1,1,13.0,Good,D,False,1,True,18.7,427.96,1,1,2,2,1,0,7,True,Eléctrica,Incandescente,71.1,Otoño,11.8,542.14,True,19,0.75,406.605,13.0,Inefficient
1844,Casa,77.0,2,1,39.0,Poor,B,False,3,True,22.5,1431.63,2,1,1,3,1,0,8,True,Gas,LED,48.4,Primavera,22.1,448.96,True,18,0.75,336.71999999999997,49.9,Moderate
1845,Casa,173.7,3,3,10.0,Excellent,D,False,2,False,9.8,3933.42,1,1,2,3,1,1,9,False,Ninguna,Mixta,74.8,Otoño,15.1,347.97,True,18,0.75,260.9775,50.7,Moderate
1846,Casa,190.3,8,3,18.0,Good,B,False,8,False,14.1,2898.1,2,2,7,9,1,1,22,True,Eléctrica,Mixta,58.3,Invierno,7.8,1234.69,True,17,0.75,926.0175,55.9,Efficient
1847,Casa,103.1,6,3,40.0,Good,D,False,8,False,10.9,296.68,0,2,3,6,1,0,12,True,Gas,LED,70.0,Primavera,26.7,557.41,True,18,0.75,418.0575,56.6,Efficient
1848,Casa,121.2,5,1,36.0,Average,E,False,5,True,18.0,2510.28,1,1,2,5,1,0,10,True,Gas,LED,,Verano,28.0,680.69,True,20,0.75,510.51750000000004,37.2,Moderate
1849,Pequeño Comercio,82.5,1,2,41.0,Good,E,False,1,False,14.8,915.92,0,2,1,0,0,1,4,True,Gas,LED,44.9,Otoño,15.2,216.57,True,17,0.75,162.4275,33.3,Moderate
1850,Casa,157.8,6,5,37.0,Poor,D,True,6,True,18.4,1311.24,2,1,3,7,1,0,14,False,Ninguna,LED,86.6,Otoño,13.0,605.68,True,21,0.75,454.26,50.0,Moderate
1851,Departamento,81.7,2,1,11.0,Good,A,False,2,False,12.7,1816.74,2,1,0,1,1,0,5,True,Eléctrica,Mixta,77.2,Invierno,7.0,301.68,True,20,0.75,226.26,65.5,Efficient
1852,Departamento,79.1,8,5,4.0,Excellent,C,False,5,False,11.6,2143.29,3,2,2,7,1,0,15,True,Eléctrica,LED,71.9,Primavera,22.1,314.93,True,17,0.75,236.1975,66.1,Efficient
1853,Casa,217.4,8,5,37.0,Poor,B,False,8,False,8.0,1820.21,3,1,6,7,1,0,18,True,Gas,Mixta,67.4,Invierno,9.1,299.89,True,18,0.75,224.9175,26.9,Moderate
1854,Casa,177.5,3,2,6.0,Good,C,False,2,False,8.6,4023.26,3,2,2,4,1,1,13,True,Losa Radiante,Mixta,71.5,Primavera,18.3,405.49,True,20,0.75,304.1175,44.0,Moderate
1855,Casa,178.6,8,3,65.0,Poor,B,True,8,False,13.7,1553.41,1,1,8,5,1,0,16,True,Gas,Mixta,57.0,Otoño,13.7,409.44,True,20,0.75,307.08,49.3,Moderate
1856,Departamento,48.5,4,1,27.0,Poor,E,False,3,False,16.0,590.93,1,2,4,3,1,0,11,True,Eléctrica,Mixta,72.6,Otoño,9.1,618.6,True,20,0.75,463.95000000000005,24.4,Inefficient
1857,Departamento,81.7,2,2,,Average,B,False,1,False,14.3,807.75,1,1,0,1,1,0,4,True,Gas,Mixta,48.0,Invierno,7.8,269.99,True,22,0.75,202.4925,33.2,Moderate
1858,Casa,206.4,3,1,47.0,Average,B,False,2,False,15.0,3775.1,1,1,1,0,1,0,4,True,Gas,Incandescente,60.2,Primavera,23.9,598.9,True,19,0.75,449.17499999999995,13.7,Inefficient
1859,Casa,141.8,4,2,17.0,Poor,E,False,3,False,11.6,2238.71,2,1,3,3,1,1,11,False,Ninguna,LED,76.6,Verano,26.7,632.22,True,19,0.75,474.165,25.8,Moderate
1860,Departamento,57.0,1,1,10.0,Good,B,False,1,True,22.9,1841.27,2,1,1,2,1,0,7,True,Eléctrica,LED,80.1,Verano,29.8,587.34,True,18,0.75,440.505,34.0,Moderate
1861,Departamento,68.1,3,3,53.0,Average,E,False,2,False,12.6,3414.72,0,1,2,2,1,0,6,True,Gas,Incandescente,59.9,Invierno,10.4,400.23,True,19,0.75,300.1725,13.3,Inefficient
1862,Departamento,56.8,1,1,15.0,Poor,A,False,1,False,8.9,1204.91,1,1,1,1,1,0,5,True,Eléctrica,Mixta,70.3,Invierno,11.2,240.18,True,18,0.75,180.135,36.9,Moderate
1863,Casa,112.0,1,1,23.0,Excellent,B,False,1,False,8.0,2033.47,2,1,0,0,1,0,4,False,Ninguna,Mixta,64.6,Verano,29.2,301.58,True,17,0.75,226.185,46.2,Moderate
1864,Casa,90.0,4,3,18.0,Good,B,False,3,False,8.0,1179.73,0,1,1,1,1,0,4,True,Eléctrica,LED,76.6,Invierno,6.9,248.89,True,17,0.75,186.6675,58.3,Efficient
